episode,steps,return_train,return_plot,avg_train_100,avg_plot_100,max_plot,ecoef,coef_dis
32200,306489,789.0,664.0,903.27,691.47,2256.0,0.03791836734693878,0.1
32300,307396,252.0,252.0,948.98,743.31,2512.0,0.03775510204081633,0.1
32400,308256,632.0,568.0,976.0,737.03,2512.0,0.03775510204081633,0.1
32500,309142,411.0,331.0,918.17,696.94,2512.0,0.03775510204081633,0.1
32600,310019,263.0,227.0,981.44,729.76,2512.0,0.03775510204081633,0.1
32700,310875,780.0,684.0,953.6,731.27,2512.0,0.03775510204081633,0.1
32800,311775,716.0,636.0,934.21,709.63,2512.0,0.03759183673469388,0.1
32900,312725,1796.0,1268.0,949.34,703.6,2512.0,0.03759183673469388,0.1
33000,313676,1256.0,888.0,1029.84,762.18,2512.0,0.03759183673469388,0.1
33100,314622,944.0,864.0,937.46,716.78,2512.0,0.03759183673469388,0.1
33200,315541,984.0,972.0,925.9,707.19,2512.0,0.03742857142857143,0.1
33300,316484,926.0,572.0,955.12,716.6,2512.0,0.03742857142857143,0.1
33400,317446,1480.0,908.0,982.6,740.71,2512.0,0.03742857142857143,0.1
33500,318390,847.0,575.0,957.14,721.93,2512.0,0.03742857142857143,0.1
33600,319365,736.0,600.0,998.54,740.73,2512.0,0.03742857142857143,0.1
33700,320304,1407.0,852.0,984.69,744.19,2512.0,0.03726530612244898,0.1
33800,321198,684.0,608.0,989.14,748.17,2512.0,0.03726530612244898,0.1
33900,322080,1014.0,736.0,939.55,728.39,2512.0,0.03726530612244898,0.1
34000,323063,1536.0,1140.0,980.83,730.51,2512.0,0.03726530612244898,0.1
34100,323966,1173.0,902.0,964.8,728.21,2512.0,0.03710204081632654,0.1
34200,324866,1396.0,1156.0,965.62,728.71,2512.0,0.03710204081632654,0.1
34300,325764,1344.0,832.0,997.96,746.78,2512.0,0.03710204081632654,0.1
34400,326674,1968.0,1112.0,989.98,743.66,2512.0,0.03710204081632654,0.1
34500,327651,643.0,643.0,975.59,765.42,2512.0,0.03710204081632654,0.1
34600,328608,536.0,536.0,974.06,749.58,2512.0,0.03693877551020409,0.1
34700,329525,930.0,744.0,966.34,735.62,2512.0,0.03693877551020409,0.1
34800,330486,1148.0,1128.0,988.82,735.5,2512.0,0.03693877551020409,0.1
34900,331463,904.0,620.0,906.94,697.73,2512.0,0.03693877551020409,0.1
35000,332476,1444.0,1036.0,971.05,748.29,2512.0,0.03677551020408164,0.1
35100,333364,1161.0,905.0,1015.61,763.49,2512.0,0.03677551020408164,0.1
35200,334351,1416.0,1028.0,973.88,736.18,2512.0,0.03677551020408164,0.1
35300,335319,1092.0,1092.0,1013.06,757.59,2512.0,0.03677551020408164,0.1
35400,336216,856.0,588.0,1072.64,790.76,2512.0,0.03661224489795918,0.1
35500,337093,1026.0,692.0,987.35,747.65,2512.0,0.03661224489795918,0.1
35600,338003,1304.0,960.0,983.13,738.64,2512.0,0.03661224489795918,0.1
35700,338938,1148.0,936.0,917.22,697.75,2512.0,0.03661224489795918,0.1
35800,339887,1416.0,1080.0,1031.49,778.49,2512.0,0.03661224489795918,0.1
35900,340828,1470.0,1104.0,982.27,755.73,2512.0,0.03644897959183674,0.1
36000,341770,922.0,642.0,953.8,710.14,2512.0,0.03644897959183674,0.1
36100,342766,950.0,544.0,923.37,706.53,2512.0,0.03644897959183674,0.1
36200,343736,952.0,712.0,1039.43,768.79,2512.0,0.03644897959183674,0.1
36300,344664,800.0,644.0,1047.95,769.36,2512.0,0.03628571428571429,0.1
36400,345515,784.0,644.0,983.72,734.66,2512.0,0.03628571428571429,0.1
36500,346425,408.0,308.0,999.22,744.48,2512.0,0.03628571428571429,0.1
36600,347396,415.0,395.0,988.83,740.95,2512.0,0.03628571428571429,0.1
36700,348263,1140.0,1048.0,1009.79,757.31,2512.0,0.03612244897959184,0.1
36800,349186,398.0,398.0,1012.31,768.29,2512.0,0.03612244897959184,0.1
36900,350053,755.0,600.0,983.98,750.57,2512.0,0.03612244897959184,0.1
37000,350961,1523.0,883.0,1018.58,768.13,2512.0,0.03612244897959184,0.1
37100,351873,804.0,664.0,976.07,732.2,2512.0,0.03612244897959184,0.1
37200,352758,848.0,728.0,940.07,721.21,2512.0,0.03595918367346939,0.1
37300,353653,823.0,511.0,943.82,720.33,2512.0,0.03595918367346939,0.1
37400,354501,625.0,531.0,1075.0,812.19,2512.0,0.03595918367346939,0.1
37500,355376,1120.0,868.0,927.87,706.15,2512.0,0.03595918367346939,0.1
37600,356348,404.0,356.0,981.21,752.22,2512.0,0.03595918367346939,0.1
37700,357200,1476.0,1080.0,920.69,725.47,2512.0,0.03579591836734694,0.1
37800,358108,483.0,363.0,984.84,738.18,2512.0,0.03579591836734694,0.1
37900,359002,2800.0,1704.0,933.69,713.39,2512.0,0.03579591836734694,0.1
38000,359847,1994.0,1342.0,907.41,707.16,2512.0,0.03579591836734694,0.1
38100,360760,1436.0,928.0,955.0,738.79,2512.0,0.03563265306122449,0.1
38200,361626,824.0,760.0,996.94,764.35,2512.0,0.03563265306122449,0.1
38300,362511,1252.0,1164.0,1020.25,778.67,2512.0,0.03563265306122449,0.1
38400,363410,1103.0,996.0,970.05,724.68,2512.0,0.03563265306122449,0.1
38500,364293,1064.0,668.0,1023.01,764.92,2512.0,0.03563265306122449,0.1
38600,365200,1135.0,791.0,899.18,679.09,2512.0,0.03546938775510204,0.1
38700,366127,716.0,628.0,944.63,714.49,2512.0,0.03546938775510204,0.1
38800,367089,984.0,776.0,916.69,700.88,2512.0,0.03546938775510204,0.1
38900,367989,1459.0,844.0,957.62,731.15,2512.0,0.03546938775510204,0.1
39000,368949,504.0,504.0,958.22,709.24,2512.0,0.03530612244897959,0.1
39100,369970,570.0,460.0,1021.26,750.45,2512.0,0.03530612244897959,0.1
39200,370990,732.0,624.0,975.47,747.21,2512.0,0.03530612244897959,0.1
39300,372011,1344.0,940.0,1049.02,784.62,2512.0,0.03530612244897959,0.1
39400,372973,723.0,543.0,982.68,735.93,2512.0,0.03514285714285714,0.1
39500,373927,404.0,352.0,959.11,707.52,2512.0,0.03514285714285714,0.1
39600,374828,1158.0,704.0,998.81,743.98,2512.0,0.03514285714285714,0.1
39700,375759,552.0,528.0,1026.96,776.29,2512.0,0.03514285714285714,0.1
39800,376691,964.0,688.0,1017.74,748.83,2512.0,0.03514285714285714,0.1
39900,377649,566.0,436.0,1050.16,784.45,2512.0,0.0349795918367347,0.1
40000,378576,1164.0,788.0,941.25,724.23,2512.0,0.0349795918367347,0.1
40100,379514,1511.0,1151.0,984.38,746.59,2512.0,0.0349795918367347,0.1
40200,380475,866.0,532.0,970.91,730.73,2512.0,0.0349795918367347,0.1
40300,381394,763.0,555.0,936.24,715.14,2512.0,0.03481632653061224,0.1
40400,382286,1092.0,740.0,987.02,728.89,2512.0,0.03481632653061224,0.1
40500,383167,1059.0,791.0,944.62,711.54,2512.0,0.03481632653061224,0.1
40600,384039,516.0,452.0,953.56,722.91,2512.0,0.03481632653061224,0.1
40700,384926,1388.0,1018.0,1046.17,771.65,2512.0,0.03481632653061224,0.1
40800,385864,819.0,563.0,968.43,723.52,2512.0,0.0346530612244898,0.1
40900,386835,920.0,708.0,1035.82,762.33,2512.0,0.0346530612244898,0.1
41000,387739,551.0,458.0,1002.3,756.19,2512.0,0.0346530612244898,0.1
41100,388624,1432.0,1096.0,1026.19,756.07,2512.0,0.0346530612244898,0.1
41200,389539,686.0,664.0,1004.77,756.16,2512.0,0.03448979591836735,0.1
41300,390526,1024.0,656.0,945.64,723.83,2512.0,0.03448979591836735,0.1
41400,391429,2042.0,1271.0,956.62,720.05,2512.0,0.03448979591836735,0.1
41500,392368,828.0,708.0,926.35,709.84,2512.0,0.03448979591836735,0.1
41600,393331,1572.0,1332.0,961.89,732.58,2512.0,0.0343265306122449,0.1
41700,394310,920.0,676.0,984.23,739.41,2512.0,0.0343265306122449,0.1
41800,395249,976.0,704.0,958.73,701.75,2512.0,0.0343265306122449,0.1
41900,396212,535.0,495.0,983.13,736.56,2512.0,0.0343265306122449,0.1
42000,397206,1214.0,958.0,1058.19,776.48,2512.0,0.0343265306122449,0.1
42100,398112,1440.0,1088.0,976.92,728.67,2512.0,0.03416326530612245,0.1
42200,399032,561.0,525.0,969.67,727.97,2512.0,0.03416326530612245,0.1
42300,400043,1100.0,824.0,961.15,715.67,2512.0,0.03416326530612245,0.1
42400,401040,1375.0,848.0,978.86,735.73,2512.0,0.03416326530612245,0.1
42500,401965,2440.0,1616.0,1000.69,767.71,2512.0,0.034,0.1
42600,402864,948.0,760.0,1022.44,760.14,2512.0,0.034,0.1
42700,403764,664.0,596.0,996.87,740.38,2512.0,0.034,0.1
42800,404708,934.0,600.0,930.64,693.83,2512.0,0.034,0.1
42900,405592,889.0,612.0,1055.56,774.4,2512.0,0.03383673469387755,0.1
43000,406507,476.0,420.0,956.93,725.0,2512.0,0.03383673469387755,0.1
43100,407596,920.0,684.0,953.48,718.06,2512.0,0.03383673469387755,0.1
43200,408508,1392.0,780.0,977.31,730.54,2512.0,0.03383673469387755,0.1
43300,409396,844.0,804.0,982.16,759.82,2512.0,0.03383673469387755,0.1
43400,410261,1588.0,1184.0,1001.75,734.33,2512.0,0.0336734693877551,0.1
43500,411146,1261.0,936.0,986.77,722.61,2512.0,0.0336734693877551,0.1
43600,412017,624.0,536.0,963.17,734.15,2512.0,0.0336734693877551,0.1
43700,412875,1173.0,884.0,952.93,704.26,2512.0,0.0336734693877551,0.1
43800,413732,1100.0,736.0,1015.08,758.04,2512.0,0.033510204081632654,0.1
43900,414716,420.0,360.0,996.34,749.43,2512.0,0.033510204081632654,0.1
44000,415650,504.0,460.0,979.38,738.07,2512.0,0.033510204081632654,0.1
44100,416559,1174.0,852.0,989.2,734.36,2512.0,0.033510204081632654,0.1
44200,417492,724.0,484.0,938.78,697.42,2512.0,0.033510204081632654,0.1
44300,418400,918.0,532.0,1007.76,748.77,2512.0,0.033346938775510204,0.1
44400,419307,736.0,552.0,921.66,690.34,2512.0,0.033346938775510204,0.1
44500,420236,1720.0,1104.0,981.79,745.64,2512.0,0.033346938775510204,0.1
44600,421135,2692.0,1488.0,1010.11,738.19,2512.0,0.033346938775510204,0.1
44700,422095,1263.0,755.0,1015.34,741.58,2512.0,0.03318367346938776,0.1
44800,422989,1084.0,812.0,965.09,723.63,2512.0,0.03318367346938776,0.1
44900,423854,960.0,880.0,997.1,754.49,2512.0,0.03318367346938776,0.1
45000,424735,764.0,684.0,942.19,727.17,2512.0,0.03318367346938776,0.1
45100,425621,560.0,560.0,936.04,698.73,2512.0,0.03318367346938776,0.1
45200,426508,1348.0,1052.0,948.03,733.5,2512.0,0.033020408163265305,0.1
45300,427415,920.0,792.0,992.69,747.4,2512.0,0.033020408163265305,0.1
45400,428351,702.0,487.0,979.87,732.4,2512.0,0.033020408163265305,0.1
45500,429231,958.0,594.0,997.49,746.29,2512.0,0.033020408163265305,0.1
45600,430108,919.0,571.0,991.06,751.62,2512.0,0.03285714285714286,0.1
45700,430977,694.0,580.0,998.75,746.82,2512.0,0.03285714285714286,0.1
45800,431828,1596.0,912.0,966.53,738.13,2512.0,0.03285714285714286,0.1
45900,432663,920.0,612.0,950.35,728.22,2512.0,0.03285714285714286,0.1
46000,433529,868.0,620.0,979.63,735.75,2512.0,0.03285714285714286,0.1
46100,434415,1241.0,840.0,961.7,724.71,2512.0,0.032693877551020406,0.1
46200,435340,580.0,580.0,945.05,709.18,2512.0,0.032693877551020406,0.1
46300,436285,511.0,411.0,1008.95,755.64,2512.0,0.032693877551020406,0.1
46400,437166,1275.0,771.0,1012.91,752.58,2512.0,0.032693877551020406,0.1
46500,438068,1406.0,909.0,983.92,736.66,2512.0,0.032693877551020406,0.1
46600,439011,463.0,356.0,917.11,705.38,2512.0,0.03253061224489796,0.1
46700,439940,652.0,620.0,966.89,742.73,2512.0,0.03253061224489796,0.1
46800,440885,1202.0,864.0,937.28,710.08,2512.0,0.03253061224489796,0.1
46900,441856,1300.0,792.0,1001.58,736.3,2512.0,0.03253061224489796,0.1
47000,442745,452.0,436.0,945.99,715.37,2512.0,0.03236734693877551,0.1
47100,443699,643.0,551.0,923.11,699.17,2512.0,0.03236734693877551,0.1
47200,444619,892.0,656.0,1004.35,759.41,2512.0,0.03236734693877551,0.1
47300,445519,1140.0,1012.0,981.97,741.96,2512.0,0.03236734693877551,0.1
47400,446432,1275.0,1068.0,1020.93,758.77,2512.0,0.03236734693877551,0.1
47500,447311,604.0,508.0,1005.74,746.63,2512.0,0.032204081632653064,0.1
47600,448216,861.0,708.0,977.36,728.36,2512.0,0.032204081632653064,0.1
47700,449105,1548.0,964.0,950.97,738.66,2512.0,0.032204081632653064,0.1
47800,450006,1039.0,551.0,989.6,743.24,2512.0,0.032204081632653064,0.1
47900,450903,1172.0,872.0,1060.57,778.44,2512.0,0.032040816326530615,0.1
48000,451793,796.0,556.0,1015.34,733.0,2512.0,0.032040816326530615,0.1
48100,452714,728.0,724.0,1012.59,748.62,2512.0,0.032040816326530615,0.1
48200,453632,1271.0,800.0,927.51,694.53,2512.0,0.032040816326530615,0.1
48300,454591,867.0,700.0,979.86,733.0,2512.0,0.032040816326530615,0.1
48400,455571,1113.0,799.0,957.31,717.27,2512.0,0.031877551020408165,0.1
48500,456563,802.0,713.0,964.43,713.11,2512.0,0.031877551020408165,0.1
48600,457483,1542.0,880.0,1002.28,743.21,2512.0,0.031877551020408165,0.1
48700,458454,1052.0,728.0,959.23,712.14,2512.0,0.031877551020408165,0.1
48800,459425,1228.0,944.0,939.51,708.15,2512.0,0.031714285714285716,0.1
48900,460406,894.0,556.0,1027.85,766.54,2512.0,0.031714285714285716,0.1
49000,461394,717.0,717.0,980.26,729.27,2512.0,0.031714285714285716,0.1
49100,462330,1173.0,856.0,1018.57,749.02,2512.0,0.031714285714285716,0.1
49200,463293,1132.0,1036.0,1014.24,760.02,2512.0,0.031551020408163266,0.1
49300,464189,1328.0,1024.0,959.45,725.05,2512.0,0.031551020408163266,0.1
49400,465114,615.0,480.0,1024.39,754.42,2512.0,0.031551020408163266,0.1
49500,466030,603.0,539.0,965.51,717.39,2512.0,0.031551020408163266,0.1
49600,466958,1386.0,1023.0,953.03,711.15,2512.0,0.031387755102040824,0.1
49700,467838,1228.0,904.0,965.07,709.62,2512.0,0.031387755102040824,0.1
49800,468748,437.0,357.0,1002.96,752.58,2512.0,0.031387755102040824,0.1
49900,469649,643.0,572.0,981.79,725.35,2512.0,0.031387755102040824,0.1
50000,470550,1208.0,924.0,998.22,749.66,2512.0,0.031387755102040824,0.1
50100,471530,1108.0,794.0,1042.24,752.35,2512.0,0.03122448979591837,0.1
50200,472504,1081.0,755.0,983.06,735.43,2512.0,0.03122448979591837,0.1
50300,473450,664.0,524.0,955.11,714.65,2512.0,0.03122448979591837,0.1
50400,474403,1116.0,876.0,994.27,738.28,2512.0,0.03122448979591837,0.1
50500,475388,884.0,636.0,949.01,734.32,2512.0,0.03106122448979592,0.1
50600,476424,1156.0,764.0,1028.37,764.92,2512.0,0.03106122448979592,0.1
50700,477422,1308.0,804.0,963.9,742.0,2512.0,0.03106122448979592,0.1
50800,478417,792.0,528.0,1031.24,775.14,2512.0,0.03106122448979592,0.1
50900,479429,768.0,652.0,1011.79,760.58,2512.0,0.03089795918367347,0.1
51000,480335,978.0,656.0,1084.65,792.22,2512.0,0.03089795918367347,0.1
51100,481265,496.0,404.0,983.18,736.07,2512.0,0.03089795918367347,0.1
51200,482196,876.0,636.0,953.5,709.99,2512.0,0.03089795918367347,0.1
51300,483079,600.0,560.0,966.59,736.51,2512.0,0.03089795918367347,0.1
51400,484029,1306.0,983.0,1023.15,756.95,2512.0,0.030734693877551022,0.1
51500,484982,483.0,399.0,1021.98,753.15,2512.0,0.030734693877551022,0.1
51600,485954,1004.0,648.0,936.77,713.18,2512.0,0.030734693877551022,0.1
51700,486987,1032.0,836.0,980.65,730.32,2512.0,0.030734693877551022,0.1
51800,487886,1040.0,920.0,951.09,718.97,2512.0,0.030571428571428572,0.1
51900,488842,412.0,400.0,1002.74,744.3,2728.0,0.030571428571428572,0.1
52000,489772,816.0,628.0,1027.2,755.02,2728.0,0.030571428571428572,0.1
52100,490698,592.0,380.0,1024.12,757.95,2728.0,0.030571428571428572,0.1
52200,491648,1279.0,795.0,956.37,708.06,2728.0,0.030408163265306126,0.1
52300,492674,1187.0,996.0,1069.41,788.76,2728.0,0.030408163265306126,0.1
52400,493704,1750.0,1240.0,1002.06,746.71,2728.0,0.030408163265306126,0.1
52500,494693,656.0,592.0,1016.76,745.58,2728.0,0.030408163265306126,0.1
52600,495695,1180.0,808.0,980.64,735.05,2728.0,0.030244897959183677,0.1
52700,496619,452.0,372.0,966.0,738.66,2728.0,0.030244897959183677,0.1
52800,497583,528.0,528.0,987.3,735.16,2728.0,0.030244897959183677,0.1
52900,498527,1308.0,936.0,1007.81,743.52,2728.0,0.030244897959183677,0.1
53000,499489,1176.0,912.0,980.59,731.32,2728.0,0.030244897959183677,0.1
53100,500437,1326.0,727.0,1016.53,753.71,2728.0,0.030081632653061227,0.1
53200,501410,1760.0,1204.0,1047.94,787.07,2728.0,0.030081632653061227,0.1
53300,502361,1094.0,718.0,977.75,739.29,2728.0,0.030081632653061227,0.1
53400,503306,856.0,588.0,909.69,675.51,2728.0,0.030081632653061227,0.1
53500,504285,1196.0,1088.0,981.22,746.85,2728.0,0.029918367346938778,0.1
53600,505265,889.0,695.0,1046.45,768.21,2728.0,0.029918367346938778,0.1
53700,506238,628.0,444.0,1016.36,739.92,2728.0,0.029918367346938778,0.1
53800,507244,1076.0,740.0,941.9,700.31,2728.0,0.029918367346938778,0.1
53900,508273,1187.0,739.0,956.61,709.93,2728.0,0.02975510204081633,0.1
54000,509310,897.0,587.0,999.57,754.43,2728.0,0.02975510204081633,0.1
54100,510298,991.0,595.0,969.14,716.66,2728.0,0.02975510204081633,0.1
54200,511278,459.0,384.0,947.43,693.68,2728.0,0.02975510204081633,0.1
54300,512309,312.0,304.0,989.26,726.36,2728.0,0.02959183673469388,0.1
54400,513359,784.0,700.0,1026.15,771.3,2728.0,0.02959183673469388,0.1
54500,514393,733.0,608.0,968.31,719.38,2728.0,0.02959183673469388,0.1
54600,515430,1232.0,856.0,958.41,715.86,2728.0,0.02959183673469388,0.1
54700,516411,824.0,608.0,969.66,737.65,2728.0,0.029428571428571432,0.1
54800,517463,596.0,460.0,1007.29,756.12,2728.0,0.029428571428571432,0.1
54900,518389,432.0,364.0,1043.32,774.29,2728.0,0.029428571428571432,0.1
55000,519445,1116.0,832.0,1009.73,737.67,2728.0,0.029428571428571432,0.1
55100,520476,1068.0,780.0,926.61,699.88,2728.0,0.029265306122448983,0.1
55200,521521,478.0,372.0,979.7,734.97,2728.0,0.029265306122448983,0.1
55300,522485,1200.0,836.0,938.62,672.65,2728.0,0.029265306122448983,0.1
55400,523507,516.0,516.0,962.49,711.93,2728.0,0.029265306122448983,0.1
55500,524500,1158.0,878.0,993.54,730.41,2728.0,0.02910204081632653,0.1
55600,525441,865.0,636.0,932.19,696.42,2728.0,0.02910204081632653,0.1
55700,526409,1535.0,879.0,959.0,704.69,2728.0,0.02910204081632653,0.1
55800,527384,1338.0,1084.0,971.64,724.58,2728.0,0.02910204081632653,0.1
55900,528316,1342.0,1020.0,968.26,732.24,2728.0,0.02910204081632653,0.1
56000,529307,1080.0,988.0,979.71,741.86,2728.0,0.028938775510204084,0.1
56100,530303,1217.0,785.0,1040.26,773.03,2728.0,0.028938775510204084,0.1
56200,531321,1147.0,815.0,944.77,708.96,2728.0,0.028938775510204084,0.1
56300,532335,1264.0,1040.0,965.9,727.81,2728.0,0.028938775510204084,0.1
56400,533290,890.0,576.0,1037.68,753.62,2728.0,0.028775510204081634,0.1
56500,534241,1240.0,896.0,969.52,721.71,2728.0,0.028775510204081634,0.1
56600,535219,1529.0,1505.0,976.43,731.1,2728.0,0.028775510204081634,0.1
56700,536195,952.0,652.0,962.97,707.66,2728.0,0.028775510204081634,0.1
56800,537175,436.0,304.0,1019.66,758.95,2728.0,0.028612244897959188,0.1
56900,538135,491.0,491.0,938.86,686.39,2728.0,0.028612244897959188,0.1
57000,539073,1252.0,744.0,964.89,754.49,2728.0,0.028612244897959188,0.1
57100,540026,660.0,660.0,924.79,707.49,2728.0,0.028612244897959188,0.1
57200,541000,708.0,568.0,971.37,703.52,2728.0,0.028448979591836735,0.1
57300,541986,1428.0,868.0,955.19,705.14,2728.0,0.028448979591836735,0.1
57400,543034,382.0,359.0,975.37,723.03,2728.0,0.028448979591836735,0.1
57500,544011,779.0,575.0,947.14,698.4,2728.0,0.028448979591836735,0.1
57600,544968,826.0,726.0,1015.13,763.65,2728.0,0.02828571428571429,0.1
57700,545938,774.0,592.0,954.01,723.0,2728.0,0.02828571428571429,0.1
57800,546936,1179.0,772.0,982.44,720.77,2728.0,0.02828571428571429,0.1
57900,547934,1138.0,872.0,989.1,751.97,2728.0,0.02828571428571429,0.1
58000,548913,315.0,299.0,906.35,687.14,2728.0,0.02812244897959184,0.1
58100,549837,913.0,539.0,1017.79,743.7,2728.0,0.02812244897959184,0.1
58200,550799,1816.0,1128.0,1013.16,759.75,2728.0,0.02812244897959184,0.1
58300,551721,1199.0,823.0,1020.13,753.91,2728.0,0.02812244897959184,0.1
58400,552681,480.0,480.0,978.71,733.94,2728.0,0.02812244897959184,0.1
58500,553626,1096.0,796.0,1035.64,785.01,2728.0,0.027959183673469393,0.1
58600,554574,900.0,787.0,974.24,702.32,2728.0,0.027959183673469393,0.1
58700,555531,772.0,508.0,991.04,736.59,2728.0,0.027959183673469393,0.1
58800,556511,670.0,507.0,992.53,729.77,2728.0,0.027959183673469393,0.1
58900,557533,496.0,436.0,1047.99,754.26,2728.0,0.02779591836734694,0.1
59000,558585,1596.0,1196.0,1011.83,760.7,2728.0,0.02779591836734694,0.1
59100,559614,856.0,536.0,995.94,750.19,2728.0,0.02779591836734694,0.1
59200,560626,821.0,620.0,997.55,739.3,2728.0,0.02779591836734694,0.1
59300,561649,723.0,546.0,941.16,698.66,2728.0,0.02763265306122449,0.1
59400,562624,712.0,600.0,977.11,738.62,2728.0,0.02763265306122449,0.1
59500,563632,771.0,664.0,999.39,742.22,2728.0,0.02763265306122449,0.1
59600,564641,640.0,640.0,978.54,720.43,2728.0,0.02763265306122449,0.1
59700,565645,920.0,612.0,957.49,705.68,2728.0,0.027469387755102045,0.1
59800,566707,946.0,631.0,1095.25,791.45,2728.0,0.027469387755102045,0.1
59900,567760,799.0,636.0,953.41,711.59,2728.0,0.027469387755102045,0.1
60000,568831,1203.0,863.0,945.43,698.81,2728.0,0.027469387755102045,0.1
60100,569867,952.0,536.0,950.49,712.09,2728.0,0.02730612244897959,0.1
60200,571035,948.0,556.0,972.05,722.72,2728.0,0.02730612244897959,0.1
60300,572117,498.0,460.0,951.64,704.08,2728.0,0.02730612244897959,0.1
60400,573244,872.0,704.0,995.22,742.16,2728.0,0.02730612244897959,0.1
60500,574353,1439.0,1056.0,1025.25,749.95,2728.0,0.027142857142857146,0.1
60600,575404,1364.0,792.0,1013.05,755.75,2728.0,0.027142857142857146,0.1
60700,576473,1355.0,871.0,884.56,678.1,2728.0,0.027142857142857146,0.1
60800,577565,988.0,696.0,967.58,722.57,2728.0,0.026979591836734696,0.1
60900,578620,791.0,684.0,1003.81,738.5,2728.0,0.026979591836734696,0.1
61000,579667,1542.0,948.0,949.91,708.04,2728.0,0.026979591836734696,0.1
61100,580728,1192.0,1024.0,977.57,732.68,2728.0,0.026979591836734696,0.1
61200,581743,699.0,587.0,938.39,707.26,2728.0,0.02681632653061225,0.1
61300,582778,1578.0,1086.0,1010.85,733.02,2728.0,0.02681632653061225,0.1
61400,583783,3168.0,1720.0,978.09,725.8,2728.0,0.02681632653061225,0.1
61500,584785,779.0,451.0,849.86,653.76,2728.0,0.02681632653061225,0.1
61600,585806,1315.0,971.0,975.65,718.76,2728.0,0.026653061224489797,0.1
61700,586877,732.0,584.0,976.29,727.26,2728.0,0.026653061224489797,0.1
61800,587927,852.0,580.0,901.93,690.12,2728.0,0.026653061224489797,0.1
61900,589015,1355.0,783.0,875.26,660.04,2728.0,0.026653061224489797,0.1
62000,590187,615.0,460.0,982.14,730.07,2728.0,0.026489795918367347,0.1
62100,591322,1672.0,1112.0,963.28,716.69,2728.0,0.026489795918367347,0.1
62200,592348,803.0,531.0,982.37,710.01,2728.0,0.026489795918367347,0.1
62300,593467,1131.0,863.0,933.85,689.7,2728.0,0.026489795918367347,0.1
62400,594524,1727.0,1188.0,966.84,714.29,2728.0,0.0263265306122449,0.1
62500,595526,1056.0,629.0,964.09,695.0,2728.0,0.0263265306122449,0.1
62600,596526,1916.0,1336.0,985.26,722.24,2728.0,0.0263265306122449,0.1
62700,597530,952.0,908.0,890.55,668.28,2728.0,0.0263265306122449,0.1
62800,598488,1212.0,860.0,975.36,727.28,2728.0,0.02616326530612245,0.1
62900,599422,920.0,596.0,948.77,715.98,2728.0,0.02616326530612245,0.1
63000,600439,899.0,703.0,987.67,722.54,2728.0,0.02616326530612245,0.1
63100,601432,1104.0,856.0,1005.12,739.55,2728.0,0.02616326530612245,0.1
63200,602442,1018.0,696.0,998.55,739.03,2728.0,0.026000000000000002,0.1
63300,603469,725.0,583.0,892.86,682.8,2728.0,0.026000000000000002,0.1
63400,604450,1024.0,636.0,1036.09,735.7,2728.0,0.026000000000000002,0.1
63500,605472,819.0,527.0,1037.11,760.57,2728.0,0.026000000000000002,0.1
63600,606462,1944.0,1248.0,970.77,724.01,2728.0,0.025836734693877553,0.1
63700,607449,1205.0,883.0,942.0,693.15,2728.0,0.025836734693877553,0.1
63800,608506,560.0,456.0,938.95,703.38,2728.0,0.025836734693877553,0.1
63900,609542,1679.0,1121.0,930.71,699.35,2728.0,0.025836734693877553,0.1
64000,610524,839.0,539.0,911.34,683.08,2728.0,0.025673469387755107,0.1
64100,611529,1446.0,1028.0,979.45,721.51,2728.0,0.025673469387755107,0.1
64200,612508,396.0,324.0,956.51,715.25,2728.0,0.025673469387755107,0.1
64300,613474,988.0,908.0,997.75,732.69,2728.0,0.025673469387755107,0.1
64400,614428,902.0,584.0,938.5,705.61,2728.0,0.025510204081632654,0.1
64500,615393,826.0,564.0,942.99,692.5,2728.0,0.025510204081632654,0.1
64600,616334,1061.0,813.0,984.71,730.23,2728.0,0.025510204081632654,0.1
64700,617296,448.0,448.0,926.55,697.4,2728.0,0.025510204081632654,0.1
64800,618274,1125.0,849.0,993.76,716.46,2728.0,0.025510204081632654,0.1
64900,619324,1269.0,1007.0,993.83,726.37,2728.0,0.025346938775510208,0.1
65000,620399,416.0,364.0,921.6,697.12,2728.0,0.025346938775510208,0.1
65100,621453,1075.0,703.0,954.67,713.2,2728.0,0.025346938775510208,0.1
65200,622414,1064.0,728.0,942.15,715.38,2728.0,0.025346938775510208,0.1
65300,623388,287.0,259.0,919.63,688.3,2728.0,0.025183673469387758,0.1
65400,624343,912.0,700.0,911.62,661.34,2728.0,0.025183673469387758,0.1
65500,625308,343.0,339.0,978.21,723.56,2728.0,0.025183673469387758,0.1
65600,626270,766.0,611.0,970.52,716.95,2728.0,0.025183673469387758,0.1
65700,627258,1414.0,816.0,950.33,725.41,2728.0,0.025020408163265305,0.1
65800,628169,826.0,758.0,951.22,708.24,2728.0,0.025020408163265305,0.1
65900,629116,1212.0,908.0,985.65,729.06,2728.0,0.025020408163265305,0.1
66000,630068,732.0,520.0,958.69,705.37,2728.0,0.025020408163265305,0.1
66100,631034,1083.0,779.0,945.31,719.2,2728.0,0.02485714285714286,0.1
66200,631977,564.0,520.0,936.04,690.31,2728.0,0.02485714285714286,0.1
66300,632942,525.0,458.0,900.01,670.4,2728.0,0.02485714285714286,0.1
